70 248
0 79 -0.005112708655068584
0 80 -0.005309264600823121
0 81 -0.0054207184624289785
0 82 0.022329097881459332
0 83 -0.002508278248947783
0 84 -0.004596226045337762
0 85 0.03740230734680775
0 86 -0.00409353323826516
0 87 -0.004907987043001426
0 88 0.05897583042342937
0 89 -0.004895792983027586
0 90 -0.004733334214182689
0 91 -0.006134649017876292
0 92 0.04031867607254886
0 93 -0.00551392985868498
0 94 -0.005723170244105411
0 95 -0.0036310364540983763
0 96 -0.005559633692712773
0 97 -0.005581165580398273
0 98 -0.005617647136876367
0 99 -0.005607445326508998
0 100 -0.005565548973132914
0 101 -0.006152529176701298
0 102 0.024710241710881042
0 103 -0.0050130879917063016
0 104 -0.005585472227543371
0 105 -0.005246075860263041
0 106 -0.005364993750173396
0 107 -0.0051722726034098745
0 108 -0.005506167406029796
0 109 -0.005361443467633126
0 110 -0.005567730110568259
0 111 -0.005682056411795065
0 112 -0.005633888123983098
0 113 -0.005946501568279858
0 114 -0.005438713832048633
0 115 0.006641835453649132
0 116 -0.005231549990318918
0 117 -0.005591595963947592
0 118 -0.005350000964633109
0 119 -0.005229710083895974
0 120 -0.005338793942638445
0 121 -0.005471303838172021
0 122 -0.0067587846888255065
0 123 -0.005604849209712862
0 124 -0.005936111328960076
0 125 -0.005432954120987479
0 126 -0.00897502507031365
0 127 -0.005438591339693546
0 128 -0.005533668577544549
0 129 -0.0055829846659059415
0 130 -0.005815564299842617
0 131 -0.0050956275357053535
0 132 -0.005803988945390481
0 133 -0.005477503010902234
0 134 -0.005509404419790992
0 135 -0.005398644429120124
0 136 -0.009013887961225191
0 137 -0.005922229286830338
0 138 -0.005769967166607674
0 139 -0.004873581020355017
0 140 -0.00572604964736106
0 141 -0.005982685158532987
0 142 -0.006170843215780268
0 143 -0.005685777641374396
0 144 -0.005630737107409972
0 145 -0.005328301282451651
0 146 -0.005900194917910731
0 147 -0.005326351954508928
0 148 -0.005658399216036375
0 149 -0.006013736911427838
0 150 -0.005391699190535263
0 151 -0.005900966918816233
0 152 -0.005253007614385161
0 153 -0.0056763871774718425
0 154 -0.004041159394660804
0 155 -0.005609809006063816
0 156 -0.0055794644602140415
0 157 -0.005632815333007612
0 158 -0.0025810582513885235
0 159 -0.005525640876130646
0 160 -0.00500531330200133
0 161 -0.0056446890443620406
0 162 -0.006580739875792305
0 163 -0.006565283805887387
0 164 -0.005264141848001864
0 165 -0.005460147057083497
0 166 -0.005562579962535647
0 167 -0.004638660484876212
0 168 -0.005472194300863504
0 169 -0.004858377507333542
0 170 -0.005316051106324107
0 171 -0.005587658007308998
0 172 -0.005489097309075685
0 173 -0.005349636765831004
0 174 -0.00626713641423909
0 175 -0.00539429988741215
0 176 -0.005717051873896888
0 177 -0.004821575403096409
0 178 -0.0053107389944045
0 179 -0.005563652046174585
0 180 -0.005590935877773335
0 181 -0.005835617720680352
0 182 -0.005601962804014707
0 183 -0.0055461509527024
0 184 -0.005329872411238898
0 185 -0.004850875655501958
0 186 -0.005118516302446929
0 187 -0.005556275220505234
0 188 -0.0056437843392659745
0 189 -0.00572129476646087
0 190 -0.005576224233772689
0 191 -0.0054796776103643256
0 192 -0.0057912327762242866
0 193 -0.005379384678379773
0 194 -0.0052885747364150755
0 195 -0.005449795076529979
0 196 -0.00631243493375531
0 197 -0.005322409917343148
0 198 -0.005111910849805082
0 199 0.018363520596146682
0 200 -0.004969697041302084
0 201 -0.004849798582222788
0 202 -0.005541353535112216
0 203 -0.00544117571963365
0 204 -0.005343454180349783
0 205 0.039487210348938935
0 206 -0.005227212815025838
0 207 -0.005736600636907427
0 208 -0.005235573613853534
0 209 -0.004744867476780712
0 210 -0.005524812655226786
0 211 -0.00560058085670228
0 212 -0.005486121531853491
0 213 -0.005668791403011624
0 214 -0.00524145084964328
0 215 -0.005612133100393368
0 216 -0.005401366550120456
0 217 -0.005514021487405538
0 218 -0.006140357853296134
0 219 -0.005378054857928396
0 220 -0.005407324810762379
0 221 -0.005265994799851026
0 222 -0.005301205589056248
0 223 -0.005336081321368919
0 224 -0.005272966456629915
0 225 -0.005069617928988703
0 226 -0.004779791558565372
0 227 -0.005627902860976238
0 228 -0.007910649939703538
0 229 -0.0037846323507351965
0 230 -0.005202638086139205
0 231 -0.005692828565420865
0 232 -0.005293804656067832
0 233 -0.005493646547796092
0 234 -0.005521709074800347
0 235 -0.004890978632397699
0 236 -0.005429869379057314
0 237 -0.00403345377484202
0 238 -0.002098642895805228
0 239 -0.0024248004580694573
0 240 0.014031947028533375
0 241 0.034530377770056304
0 242 -0.002576546440745671
0 243 -0.0045947354830192175
0 244 -0.003917481560744381
0 245 -0.005101069942783019
0 246 0.010240737940500323
0 247 0.797279824683765
1 0 0.03647618537922546
1 1 -0.006416785831004549
1 2 -0.008029373807588044
1 3 -0.007427418433620351
1 4 -0.0072606727236066365
1 5 -0.007288502083460016
1 6 -0.0075419637599000834
1 7 -0.007499262871764638
1 8 -0.009375825576652458
1 9 -0.007398065284802227
1 10 -0.007819541871320244
1 11 -0.008775905567183988
1 12 -0.03827792046170403
1 13 -0.009810811175617391
1 14 -0.011316624537025909
1 15 -0.011185834072653824
1 16 -0.012626791929681221
1 17 -0.02014797690155109
1 18 -0.013713631860314619
1 19 -0.009280906635073891
1 20 -0.011024366628110661
1 21 -0.008795836045471593
1 22 -0.01123195410997992
1 23 0.0363497004603953
1 24 -0.005985420248449471
1 25 -0.004053792359249162
1 26 -0.005321599897705466
1 27 0.02189480527007776
1 28 -0.003582420146628082
1 29 -0.006132020370698157
1 30 0.07827638192325982
1 31 0.03211224868402858
1 32 0.01494940447703756
1 33 -0.00206768499483248
1 34 -0.007457294669193039
1 35 -0.011830967017499113
1 36 -0.010219944875014616
1 37 -0.007802690985753378
1 38 -0.007700631193600364
1 39 -0.00786668351813997
1 40 -0.014108103504780237
1 41 -0.008216392692383351
1 42 -0.007981666741135499
1 43 -0.007556716536577656
1 44 -0.007976718954032642
1 45 -0.008620571536531015
1 46 -0.007600999067248487
1 47 -0.008996413623721465
1 48 -0.008226010477727174
1 49 -0.009015292808925653
1 50 -0.025727958547970966
1 51 -0.02464968162315145
1 52 -0.015075293702720469
1 53 -0.01872112951220922
1 54 -0.0076673718274651885
1 55 -0.013722254855905834
1 56 -0.00848073814994616
1 57 -0.011314883231907939
1 58 -0.010724282608800408
1 59 -0.05162115716804598
1 60 -0.00802827755757354
1 61 -0.007209219736937505
1 62 0.06072026523054449
1 63 -0.007453425705750928
1 64 -0.007194504041211637
1 65 -0.0075998808643548636
1 66 -0.01120213977686453
1 67 -0.004605812966794087
1 68 0.09889050732564711
1 69 0.0232730862887899
1 70 0.021689808259340235
1 71 0.02832774911505459
1 72 0.18252501128708107
1 73 -0.007963550484325734
1 74 -0.014858034627707614
1 75 0.08210569708822844
1 76 0.10145358676182323
1 77 -0.006014429886407062
1 78 -0.005561333683657471
1 79 -0.007360423725854568
1 80 -0.007743644998313255
1 81 -0.007450158295051216
1 82 0.12782769440610312
1 83 -0.008061502132347187
1 84 -0.007551908106664385
1 85 0.1684184695630369
1 86 -0.003120294874412995
1 87 -0.0064685829562408865
1 88 0.21907451801351538
1 89 -0.007621867462658124
1 90 -0.0056589949285091885
1 91 -0.010965056146757256
1 92 0.23577970990089786
1 93 -0.008108083523507151
1 94 -0.011316963744397286
1 95 -0.024359208877407168
1 96 -0.008146792283753266
1 97 -0.008378999224421965
1 98 -0.008959453948043457
1 99 -0.009420283335779022
1 100 -0.007914498968667588
1 101 -0.009211083090581352
1 102 0.13197550273134134
1 103 -0.008304583731659676
1 104 -0.007960252623404388
1 105 -0.0076073466575574695
1 106 -0.00781622089550091
1 107 -0.007286033450695202
1 108 -0.007749702625084565
1 109 -0.007938543112706035
1 110 -0.007981161808155033
1 111 -0.011127593209677586
1 112 -0.007108055293706995
1 113 -0.009936782760529037
1 114 -0.010880637199295997
1 115 0.050797669138552236
1 116 -0.007873789824366624
1 117 -0.007813862233956841
1 118 -0.007919203856218473
1 119 -0.006736709638263784
1 120 -0.007949261607322277
1 121 -0.007782120298326189
1 122 -0.013502909951591736
1 123 -0.009098281116049408
1 124 -0.012603726021565984
1 125 -0.008572506398741218
1 126 -0.032499265780604934
1 127 -0.008077226379818224
1 128 -0.008668521342180251
1 129 -0.009706627092850374
1 130 -0.010473359713907794
1 131 -0.008444457576342547
1 132 -0.009416182940507849
1 133 -0.009197331277030226
1 134 -0.008441982984376173
1 135 -0.008235173786662078
1 136 -0.028781244561631402
1 137 -0.010170199233091716
1 138 -0.009186231404163199
1 139 -0.009998002405117544
1 140 -0.008825274376541424
1 141 -0.010824066690644363
1 142 -0.012714028743580385
1 143 -0.009748044284793235
1 144 -0.008494177517335949
1 145 -0.00908487989415911
1 146 -0.009995941746590381
1 147 -0.008538395054887462
1 148 -0.00839213265495136
1 149 -0.011087200057166275
1 150 -0.008251300561707368
1 151 -0.007846676828162306
1 152 -0.007776443636444215
1 153 -0.00865914402090894
1 154 0.0026146839989055954
1 155 -0.008060859624893923
1 156 -0.007843292399079039
1 157 -0.007921490541358841
1 158 -0.01531351369724009
1 159 -0.008406802309389156
1 160 -0.008641555098638983
1 161 -0.008294623782653306
1 162 -0.012017410274658582
1 163 -0.011859071248892726
1 164 -0.007558521513445804
1 165 -0.00805747948891424
1 166 -0.008560743018777291
1 167 0.012422253154507025
1 168 -0.00775127303520233
1 169 -0.006135795134574322
1 170 -0.006806450409024997
1 171 -0.009299345699532722
1 172 -0.007914442447672965
1 173 -0.007546097079410015
1 174 -0.012719707435024057
1 175 -0.008229974238097931
1 176 -0.00830829752764824
1 177 -0.008606053309952491
1 178 -0.007576254728055294
1 179 -0.00782393871098081
1 180 -0.007995273234787794
1 181 -0.00853284936251634
1 182 -0.008099553255693706
1 183 -0.008115339923757769
1 184 -0.007949761824206649
1 185 -0.0076599934632217
1 186 -0.007834124241708654
1 187 -0.007887408952253793
1 188 -0.007990394295075096
1 189 -0.008433447472126102
1 190 -0.0077289147654941975
1 191 -0.00782972653911069
1 192 -0.009962289405699905
1 193 -0.007804939521752898
1 194 -0.007709356382174496
1 195 -0.007985731867148741
1 196 -0.010953393255544164
1 197 -0.0075264089498252055
1 198 -0.005999829513782745
1 199 0.09250821577348763
1 200 -0.007877160117733623
1 201 -0.005736482037736846
1 202 -0.007880226499818722
1 203 -0.007658501699800421
1 204 -0.007667379097990856
1 205 0.1711710938515102
1 206 -0.007705268670923933
1 207 -0.008780900719951383
1 208 -0.006737184248835391
1 209 -0.010504347151076995
1 210 -0.007990090093095292
1 211 -0.008268295738799758
1 212 -0.008122816605497806
1 213 -0.008460812787969188
1 214 -0.008402372875522172
1 215 -0.00838166601373192
1 216 -0.007639614520991779
1 217 -0.007710102734726818
1 218 -0.007091274162283581
1 219 -0.007914004716285752
1 220 -0.0077027241318007806
1 221 -0.009378700258319933
1 222 -0.008545471200798363
1 223 -0.008433936590437138
1 224 -0.007518862798055678
1 225 -0.007845215218616378
1 226 -0.012063294450852932
1 227 -0.00832074253226534
1 228 -0.01893776580008881
1 229 -0.00025874508589913416
1 230 -0.007816694323235392
1 231 -0.00825376069531473
1 232 -0.007902598727358526
1 233 -0.008665323949549912
1 234 -0.00791539183693872
1 235 -0.00788715831386806
1 236 -0.009496568368752553
1 237 -0.006624182489257869
1 238 -0.00843941530497567
1 239 -0.008982936193418844
1 240 -0.029236452256777443
1 241 0.13509618312281696
1 242 -0.008492717074000383
1 243 -0.00818550887511464
1 244 -0.007982735292029093
1 245 -0.008481504475611827
1 246 0.021917541417742492
1 247 -0.09263737047631895
2 0 -0.01198166143606306
2 1 -0.0037254023984271763
2 2 -0.003772299657981937
2 3 -0.0034710180204487176
2 4 -0.00286797354585663
2 5 -0.0036766752047065324
2 6 -0.003794885922153298
2 7 -0.004440437880772162
2 8 -0.0035192102736362656
2 9 -0.003503079664994748
2 10 -0.0037760274514243423
2 11 -0.0030755874278512187
2 12 -0.05277029756692222
2 13 -0.007257436760502747
2 14 -0.009345541427706959
2 15 -0.010978388444505525
2 16 -0.010967595297081644
2 17 -0.020081909510581843
2 18 -0.012706437265436986
2 19 -0.005755732809212124
2 20 -0.008546010231202602
2 21 -0.005623943981950104
2 22 -0.008882843661880304
2 23 -0.01774179585128424
2 24 -0.0059827265211101445
2 25 -0.007542205700659058
2 26 -0.007399585370223019
2 27 -0.02099652958871969
2 28 -0.008542643057428793
2 29 -0.0056574846219899135
2 30 -0.0062906153012513635
2 31 -0.015326449274700877
2 32 -0.032415374582165285
2 33 -0.01532855811600304
2 34 -0.0043159179498343195
2 35 -0.0063117739357141135
2 36 -0.004857180585071178
2 37 -0.003932817298438807
2 38 -0.004131998764122312
2 39 -0.0039959102675196445
2 40 -0.007468907837379129
2 41 -0.003564261065966241
2 42 -0.002994467868691698
2 43 -0.0035243862461774595
2 44 -0.003972142167448507
2 45 -0.004515754575121594
2 46 -0.004451030705926002
2 47 -0.0046744378512051585
2 48 -0.0042923286490617624
2 49 -0.006139350096178864
2 50 0.1885992220625587
2 51 0.1452005790676333
2 52 0.06805671110101486
2 53 0.11345979636572871
2 54 -0.0008651094555549203
2 55 0.0347268403859953
2 56 0.006704100482143515
2 57 0.07625107954616338
2 58 0.021310547774897232
2 59 0.4002628913840543
2 60 -0.004299831790223711
2 61 -0.004435075103663598
2 62 0.0030406718691357065
2 63 -0.004362124320734206
2 64 -0.0045979520338728045
2 65 -0.003950483833411809
2 66 -0.01059054666812691
2 67 -0.004067485710077924
2 68 0.006755057522963235
2 69 -0.000875201687280667
2 70 -0.0003075319628452354
2 71 -0.008171932423899278
2 72 0.015813911571390265
2 73 -0.0026941356919710515
2 74 0.01118284744662946
2 75 0.004978112835988606
2 76 0.007517281642667552
2 77 -0.0038468105097317394
2 78 -0.0032465667093000976
2 79 -0.004747552562405665
2 80 -0.004535466878202606
2 81 -0.003989631886309415
2 82 0.010196441169951002
2 83 -0.0038705110996745075
2 84 -0.0035498743405575637
2 85 0.014872724793789541
2 86 -0.0029612127140861916
2 87 -0.004407328669852775
2 88 0.020145577648795314
2 89 -0.0040215021502384455
2 90 -0.003914296364108912
2 91 0.004389117344366319
2 92 0.02204694658214807
2 93 -0.004341575565505758
2 94 -0.007152050239440597
2 95 -0.018364046468097268
2 96 -0.004585195960703305
2 97 -0.0054084506531286635
2 98 -0.0049608312100600585
2 99 -0.005856527862137655
2 100 -0.00533513674886077
2 101 -0.007931786753361694
2 102 0.009523724106229663
2 103 -0.003945652369180224
2 104 -0.0042816415062472395
2 105 -0.004114688323520984
2 106 -0.0038262520316685606
2 107 -0.003978086615052751
2 108 -0.004161443128773706
2 109 -0.003969715106714179
2 110 -0.003930173915818343
2 111 -0.005660750072741321
2 112 -0.004247348400451067
2 113 -0.006159473392805236
2 114 -0.00478828567062896
2 115 0.0016094050567102857
2 116 -0.003964429738039918
2 117 -0.004213025015638766
2 118 -0.004295742705632681
2 119 -0.00368438264450812
2 120 -0.0033148364657464226
2 121 -0.0037637776877759315
2 122 -0.009985774504246122
2 123 -0.0058045535727335
2 124 -0.0006998070486937757
2 125 -0.005447387330405483
2 126 -0.03720453285512707
2 127 -0.004393824872390866
2 128 -0.004690155035982548
2 129 -0.006208309054125884
2 130 -0.007106280485785959
2 131 -0.004924454791485457
2 132 -0.005965904781813691
2 133 -0.00580534073013385
2 134 -0.004331379398565874
2 135 -0.0047990518875307975
2 136 -0.02394847771896041
2 137 -0.005963445087277482
2 138 -0.0055393965748607174
2 139 -0.005967266807670015
2 140 -0.004891269830479586
2 141 -0.006697507693863343
2 142 -0.009793224205363948
2 143 -0.006194073968022328
2 144 -0.0049904576325404786
2 145 -0.004596160248037152
2 146 -0.0060072595626438135
2 147 -0.004811777751877062
2 148 -0.004560276964339737
2 149 -0.00697027409649891
2 150 -0.00395435005650687
2 151 -0.004882490974158286
2 152 -0.0037987503930938774
2 153 -0.003777643956349866
2 154 -0.006631805813624865
2 155 -0.003975759247225696
2 156 -0.004053944384892176
2 157 -0.004282602426893681
2 158 -0.011086321757847848
2 159 -0.0038160541921378674
2 160 0.0007303829779887656
2 161 -0.0039556257636905205
2 162 0.010023873398490741
2 163 9.588434700904408e-05
2 164 -0.0033920665755376306
2 165 -0.003985542743129646
2 166 -0.0038923222522554805
2 167 -0.008630736899782911
2 168 -0.0037722321452010404
2 169 0.013623504409196715
2 170 -0.0034811263211379532
2 171 -0.003577285884601174
2 172 -0.0037415984610795327
2 173 -0.0037315598114640723
2 174 -0.004027683432158997
2 175 -0.001726762753913548
2 176 -0.004281876932457412
2 177 -0.004103803650746558
2 178 -0.0042930263811386165
2 179 -0.003606793636000282
2 180 -0.00316693303982607
2 181 -0.004888017118891123
2 182 -0.00405010656642336
2 183 -0.004128417955752341
2 184 -0.0036996224868732917
2 185 -0.003697753043956907
2 186 -0.0042607867879728666
2 187 -0.003673059242778995
2 188 -0.004159197737191903
2 189 -0.004503189182360939
2 190 -0.0044168941607622535
2 191 -0.003919684099339745
2 192 0.0008253422454529893
2 193 -0.004051848128178224
2 194 -0.003910415569286744
2 195 -0.003858895656404402
2 196 -0.0062962813393772545
2 197 -0.003914747434244848
2 198 -0.004468129491482446
2 199 0.006443267013508146
2 200 -0.003848203780671291
2 201 -0.0037718083484383027
2 202 -0.003864604311380674
2 203 -0.004068859949324609
2 204 -0.004162818700391453
2 205 0.015334661190389082
2 206 -0.003931809716656873
2 207 -0.005409982666674956
2 208 -0.004061479493084249
2 209 -0.0028271189272956318
2 210 -0.004047355762674771
2 211 -0.004314342108008922
2 212 -0.003986715129778426
2 213 -0.0043164296167123506
2 214 -0.00402837009214385
2 215 -0.00434590722477324
2 216 -0.004181667759964213
2 217 -0.004145982781547206
2 218 -0.009666421034610555
2 219 -0.003744420368740256
2 220 -0.00371387908304201
2 221 -0.0038935905016930367
2 222 -0.003721911684465424
2 223 -0.003884176647058302
2 224 -0.003938168119221101
2 225 -0.0037917513613037685
2 226 -0.005524046952126855
2 227 -0.004519596182760313
2 228 0.022290972969606197
2 229 -0.0031845812100960197
2 230 -0.004028142243008741
2 231 -0.00416995443231946
2 232 -0.002662642540309241
2 233 -0.004505571642016041
2 234 -0.004131289999051887
2 235 -0.0038485218585249006
2 236 -0.004534135817995832
2 237 -0.005856167399384096
2 238 -0.004439204052162902
2 239 -0.005021126841619411
2 240 -0.029763698294655708
2 241 0.009314316834183132
2 242 -0.004850841197621182
2 243 -0.004479138291094314
2 244 -0.004369527704358645
2 245 -0.004741217102103115
2 246 -0.0016340079222374355
2 247 -0.0021427354050306277
3 0 0.09339892899504264
3 1 0.0016945767743686724
3 2 0.0005922443764951195
3 3 -0.00027338200082897314
3 4 0.001546837371372799
3 5 0.00010513902023098838
3 6 4.470701637672132e-05
3 7 -0.0003334648128524992
3 8 0.00011094552436635196
3 9 0.00026060180542514423
3 10 0.00037557811654296533
3 11 -0.0008732351310625645
3 12 -0.17354957277462216
3 13 -0.012471010568302934
3 14 -0.017558245780572822
3 15 -0.02104001617063764
3 16 -0.020422823086319077
3 17 -0.03398735755546682
3 18 -0.027191720766923548
3 19 -0.005713864654602671
3 20 -0.01738606062039901
3 21 -0.005265601816277807
3 22 -0.015749129124325776
3 23 0.13872270900342296
3 24 0.014635690892141761
3 25 0.03081580900013767
3 26 0.026968997572571658
3 27 0.16034519448961052
3 28 0.03712282228603831
3 29 0.015855902859799476
3 30 0.0745998765684032
3 31 0.1174736017841647
3 32 0.22859612420455958
3 33 0.07178840601188786
3 34 0.0021064430069022326
3 35 -0.0003779472244168742
3 36 -0.0001890650119155673
3 37 0.0003505114848944573
3 38 -0.00044828417579578805
3 39 3.1326699715224954e-05
3 40 0.0013247922902110657
3 41 0.0002502653502784333
3 42 -0.00036537448530537923
3 43 -0.00014014387512693038
3 44 6.588636487853819e-05
3 45 3.597336689079195e-05
3 46 0.001031149715707292
3 47 -0.000100458656867241
3 48 0.00022270619242649851
3 49 0.004877351162141293
3 50 0.0018532505078707102
3 51 0.00032813757898113527
3 52 3.486811339503544e-05
3 53 0.0007356505267923598
3 54 -0.0001682596283763885
3 55 -0.001485667783611184
3 56 0.00012755185069879404
3 57 0.004611223752076671
3 58 -0.0007531751263084455
3 59 0.00038092645762668396
3 60 -0.0006129955192764101
3 61 -0.0003351785409547911
3 62 -0.008881703048009013
3 63 -0.0002180159793793694
3 64 -0.0007983246292552343
3 65 -0.0001748127595493788
3 66 -0.00781970093634574
3 67 -0.0010881218106461497
3 68 -0.014128586492761136
3 69 -0.004772541306455344
3 70 -0.00452546125967474
3 71 0.055139085636437685
3 72 -0.028884180851201265
3 73 -0.005894285577002376
3 74 -0.0077762816533752015
3 75 -0.013426284405244055
3 76 -0.012207231108095741
3 77 0.0015742682781311375
3 78 -0.00052438313637912
3 79 0.002918986543568928
3 80 -0.00034654071784088005
3 81 -0.0005804574979470616
3 82 -0.020098030529992775
3 83 -2.5203252026408297e-05
3 84 6.743444841950397e-05
3 85 -0.029650657986027056
3 86 0.003818113410483748
3 87 0.001142536908202441
3 88 -0.037258131501302735
3 89 0.0005794350725458527
3 90 -0.00047370642620449163
3 91 -0.0012918689312499145
3 92 -0.03824873377508969
3 93 -0.0007470243205349209
3 94 -0.004594119000573196
3 95 -0.02616832759048069
3 96 -0.0013589334067927814
3 97 -0.0012273637818189654
3 98 -0.0018289855871960006
3 99 -0.0028276049148160966
3 100 0.0013736251001219368
3 101 0.005261222002936536
3 102 -0.017920179403786856
3 103 -0.0002982530095795976
3 104 -0.00047268210295756363
3 105 0.0008143185067641483
3 106 -0.00041990628018435526
3 107 -0.00027524070006795077
3 108 0.00043571574469339607
3 109 -0.0001900123423042028
3 110 0.0002806190051008101
3 111 -0.007573312294160027
3 112 0.0032607018352446117
3 113 0.003032415105360839
3 114 -0.004379896467674351
3 115 -0.00521549410382128
3 116 -5.393590180073008e-05
3 117 0.00020278162966823877
3 118 -0.0003970044232094192
3 119 -0.00020024658432844423
3 120 7.70556682331416e-05
3 121 -0.000481291698323191
3 122 -0.01496004127104694
3 123 -0.008650003100015256
3 124 -0.013837984509920591
3 125 -0.005185516397656798
3 126 -0.1770506800097695
3 127 -0.002385656402499636
3 128 -0.001658435727424318
3 129 -0.008977250930926385
3 130 -0.016170571020185518
3 131 -0.0010572039423263908
3 132 -0.008750822857949096
3 133 -0.007745713395511505
3 134 -0.002127298517482573
3 135 -0.0043165989445781575
3 136 -0.02706763842696713
3 137 -0.002481767117759693
3 138 -0.000598641295634494
3 139 -0.0021071094930068977
3 140 -0.001186933088206119
3 141 -0.0038888175449100074
3 142 -0.006662692077935114
3 143 -0.002537519752663815
3 144 -0.0012889433153786666
3 145 -0.001187504121683969
3 146 -0.002584536985445506
3 147 -0.0009802936683161341
3 148 -0.0010866120481128779
3 149 -0.0033703044088186107
3 150 0.0004989599923765003
3 151 0.003600686448513623
3 152 6.610615027615088e-05
3 153 0.0007229453294925254
3 154 0.034173538157579966
3 155 0.00028919463242895935
3 156 -0.00013837844594897144
3 157 0.0013371173814988894
3 158 -0.007801603739857758
3 159 0.00020723406317688943
3 160 -0.00036531549458323717
3 161 -0.00011062359486871878
3 162 0.00134163369542835
3 163 0.002289248064476296
3 164 0.0008779361060737643
3 165 -0.00010182548765205075
3 166 0.00043730427544650655
3 167 0.04970321776166891
3 168 -0.00017554523992716214
3 169 -0.0007073857067148573
3 170 0.0002330869566012976
3 171 0.001089930297337987
3 172 0.00025589941720252066
3 173 -0.00064138264358395
3 174 -0.006566029702518475
3 175 -0.0006892461988893405
3 176 0.00031478613008052296
3 177 -0.0014698891764211304
3 178 -0.002198665423056047
3 179 -8.102175957955874e-05
3 180 -0.0007554451819048115
3 181 -0.0010991335685291803
3 182 -0.0005339828160008811
3 183 -0.0004372087467427517
3 184 -0.00034522040845563827
3 185 -0.0006270463536697338
3 186 -0.0011668221703032358
3 187 -0.0003903903237726805
3 188 0.00014355143487726534
3 189 -0.0005282939101887239
3 190 0.00033130098510119655
3 191 -0.00048218629697489716
3 192 -0.0022184455032721916
3 193 -0.00024005683445437086
3 194 -0.00027410668892150457
3 195 -1.847106331565915e-05
3 196 -0.002711075029426391
3 197 -0.00025945616461819915
3 198 0.0023730911173184023
3 199 -0.017858353415666366
3 200 -0.00030658693687611696
3 201 -0.000685218206991385
3 202 -0.0006320729273225648
3 203 -0.00019554644671854763
3 204 0.0003042699057494857
3 205 -0.02949046905363832
3 206 -6.542628628183696e-05
3 207 -0.0018840242601373448
3 208 -0.0007472966854366395
3 209 -0.0047775714668818565
3 210 -0.00017057448159524922
3 211 -0.0004299980665353708
3 212 -0.0002877387878889004
3 213 1.6026364304048207e-05
3 214 -0.0005684944684936609
3 215 -0.00018549301776231317
3 216 0.00017801252791527233
3 217 -2.9704968071827476e-05
3 218 0.023782365915229465
3 219 -0.000339886754841374
3 220 0.0011765516895880165
3 221 -1.0184402569302601e-05
3 222 -0.000301846145579296
3 223 -0.0004669691680331768
3 224 0.00017461644297924063
3 225 0.0026942626844408198
3 226 -0.005488904461066646
3 227 0.0011648400499409814
3 228 -0.005535961131036548
3 229 0.002846901323917675
3 230 0.00017121807737480876
3 231 0.0003707574009322479
3 232 -0.00010393323962336547
3 233 -0.00046695713750178973
3 234 -0.0004373036732766931
3 235 -0.00026107249843568015
3 236 -0.0016609428863920259
3 237 -0.006265994560960523
3 238 -0.00301909405378942
3 239 -0.0035040422794647367
3 240 -0.10475625517763448
3 241 -0.01959109520196347
3 242 -0.0018171582517946584
3 243 -0.00029386415995015286
3 244 -0.0014325021298426687
3 245 -0.002087134893258084
3 246 -0.0064550325931576275
